Field ID,Description,Category,Unnamed: 3
27448,Mean thickness of S-cingul-Marginalis (left hemisphere),Freesurfer a2009s,
27670,Mean thickness of S-cingul-Marginalis (right hemisphere),Freesurfer a2009s,
27449,Mean thickness of S-circular-insula-ant (left hemisphere),Freesurfer a2009s,
27671,Mean thickness of S-circular-insula-ant (right hemisphere),Freesurfer a2009s,
27450,Mean thickness of S-circular-insula-inf (left hemisphere),Freesurfer a2009s,
27672,Mean thickness of S-circular-insula-inf (right hemisphere),Freesurfer a2009s,
27451,Mean thickness of S-circular-insula-sup (left hemisphere),Freesurfer a2009s,
27673,Mean thickness of S-circular-insula-sup (right hemisphere),Freesurfer a2009s,
27452,Mean thickness of S-collat-transv-ant (left hemisphere),Freesurfer a2009s,
27674,Mean thickness of S-collat-transv-ant (right hemisphere),Freesurfer a2009s,
27453,Mean thickness of S-collat-transv-post (left hemisphere),Freesurfer a2009s,
27675,Mean thickness of S-collat-transv-post (right hemisphere),Freesurfer a2009s,
27454,Mean thickness of S-front-inf (left hemisphere),Freesurfer a2009s,
27676,Mean thickness of S-front-inf (right hemisphere),Freesurfer a2009s,
27455,Mean thickness of S-front-middle (left hemisphere),Freesurfer a2009s,
27677,Mean thickness of S-front-middle (right hemisphere),Freesurfer a2009s,
27456,Mean thickness of S-front-sup (left hemisphere),Freesurfer a2009s,
27678,Mean thickness of S-front-sup (right hemisphere),Freesurfer a2009s,
27457,Mean thickness of S-interm-prim-Jensen (left hemisphere),Freesurfer a2009s,
27679,Mean thickness of S-interm-prim-Jensen (right hemisphere),Freesurfer a2009s,
27458,Mean thickness of S-intrapariet+P-trans (left hemisphere),Freesurfer a2009s,
27680,Mean thickness of S-intrapariet+P-trans (right hemisphere),Freesurfer a2009s,
27459,Mean thickness of S-oc-middle+Lunatus (left hemisphere),Freesurfer a2009s,
27681,Mean thickness of S-oc-middle+Lunatus (right hemisphere),Freesurfer a2009s,
27460,Mean thickness of S-oc-sup+transversal (left hemisphere),Freesurfer a2009s,
27682,Mean thickness of S-oc-sup+transversal (right hemisphere),Freesurfer a2009s,
27462,Mean thickness of S-oc-temp-lat (left hemisphere),Freesurfer a2009s,
27684,Mean thickness of S-oc-temp-lat (right hemisphere),Freesurfer a2009s,
27463,Mean thickness of S-oc-temp-med+Lingual (left hemisphere),Freesurfer a2009s,
27685,Mean thickness of S-oc-temp-med+Lingual (right hemisphere),Freesurfer a2009s,
27461,Mean thickness of S-occipital-ant (left hemisphere),Freesurfer a2009s,
27683,Mean thickness of S-occipital-ant (right hemisphere),Freesurfer a2009s,
27466,Mean thickness of S-orbital-H-Shaped (left hemisphere),Freesurfer a2009s,
27688,Mean thickness of S-orbital-H-Shaped (right hemisphere),Freesurfer a2009s,
27464,Mean thickness of S-orbital-lateral (left hemisphere),Freesurfer a2009s,
27686,Mean thickness of S-orbital-lateral (right hemisphere),Freesurfer a2009s,
27465,Mean thickness of S-orbital-med-olfact (left hemisphere),Freesurfer a2009s,
27687,Mean thickness of S-orbital-med-olfact (right hemisphere),Freesurfer a2009s,
27467,Mean thickness of S-parieto-occipital (left hemisphere),Freesurfer a2009s,
27689,Mean thickness of S-parieto-occipital (right hemisphere),Freesurfer a2009s,
27468,Mean thickness of S-pericallosal (left hemisphere),Freesurfer a2009s,
27690,Mean thickness of S-pericallosal (right hemisphere),Freesurfer a2009s,
27469,Mean thickness of S-postcentral (left hemisphere),Freesurfer a2009s,
27691,Mean thickness of S-postcentral (right hemisphere),Freesurfer a2009s,
27470,Mean thickness of S-precentral-inf-part (left hemisphere),Freesurfer a2009s,
27692,Mean thickness of S-precentral-inf-part (right hemisphere),Freesurfer a2009s,
27471,Mean thickness of S-precentral-sup-part (left hemisphere),Freesurfer a2009s,
27693,Mean thickness of S-precentral-sup-part (right hemisphere),Freesurfer a2009s,
27472,Mean thickness of S-suborbital (left hemisphere),Freesurfer a2009s,
27694,Mean thickness of S-suborbital (right hemisphere),Freesurfer a2009s,
27473,Mean thickness of S-subparietal (left hemisphere),Freesurfer a2009s,
27695,Mean thickness of S-subparietal (right hemisphere),Freesurfer a2009s,
27474,Mean thickness of S-temporal-inf (left hemisphere),Freesurfer a2009s,
27696,Mean thickness of S-temporal-inf (right hemisphere),Freesurfer a2009s,
27475,Mean thickness of S-temporal-sup (left hemisphere),Freesurfer a2009s,
27697,Mean thickness of S-temporal-sup (right hemisphere),Freesurfer a2009s,
27476,Mean thickness of S-temporal-transverse (left hemisphere),Freesurfer a2009s,
27698,Mean thickness of S-temporal-transverse (right hemisphere),Freesurfer a2009s,
27082,Mean thickness of V1 (left hemisphere),Freesurfer BA exvivo,
27124,Mean thickness of V1 (right hemisphere),Freesurfer BA exvivo,
27083,Mean thickness of V2 (left hemisphere),Freesurfer BA exvivo,
27125,Mean thickness of V2 (right hemisphere),Freesurfer BA exvivo,
26756,Mean thickness of bankssts (left hemisphere),Freesurfer desikan white,
26857,Mean thickness of bankssts (right hemisphere),Freesurfer desikan white,
26757,Mean thickness of caudalanteriorcingulate (left hemisphere),Freesurfer desikan white,
27174,Mean thickness of caudalanteriorcingulate (left hemisphere),Freesurfer DKT,
26858,Mean thickness of caudalanteriorcingulate (right hemisphere),Freesurfer desikan white,
27267,Mean thickness of caudalanteriorcingulate (right hemisphere),Freesurfer DKT,
26758,Mean thickness of caudalmiddlefrontal (left hemisphere),Freesurfer desikan white,
27175,Mean thickness of caudalmiddlefrontal (left hemisphere),Freesurfer DKT,
26859,Mean thickness of caudalmiddlefrontal (right hemisphere),Freesurfer desikan white,
27268,Mean thickness of caudalmiddlefrontal (right hemisphere),Freesurfer DKT,
26759,Mean thickness of cuneus (left hemisphere),Freesurfer desikan white,
27176,Mean thickness of cuneus (left hemisphere),Freesurfer DKT,
26860,Mean thickness of cuneus (right hemisphere),Freesurfer desikan white,
27269,Mean thickness of cuneus (right hemisphere),Freesurfer DKT,
26760,Mean thickness of entorhinal (left hemisphere),Freesurfer desikan white,
27086,Mean thickness of entorhinal (left hemisphere),Freesurfer BA exvivo,
27177,Mean thickness of entorhinal (left hemisphere),Freesurfer DKT,
26861,Mean thickness of entorhinal (right hemisphere),Freesurfer desikan white,
27128,Mean thickness of entorhinal (right hemisphere),Freesurfer BA exvivo,
27270,Mean thickness of entorhinal (right hemisphere),Freesurfer DKT,
26786,Mean thickness of frontalpole (left hemisphere),Freesurfer desikan white,
26887,Mean thickness of frontalpole (right hemisphere),Freesurfer desikan white,
26761,Mean thickness of fusiform (left hemisphere),Freesurfer desikan white,
27178,Mean thickness of fusiform (left hemisphere),Freesurfer DKT,
26862,Mean thickness of fusiform (right hemisphere),Freesurfer desikan white,
27271,Mean thickness of fusiform (right hemisphere),Freesurfer DKT,
26762,Mean thickness of inferiorparietal (left hemisphere),Freesurfer desikan white,
27179,Mean thickness of inferiorparietal (left hemisphere),Freesurfer DKT,
26863,Mean thickness of inferiorparietal (right hemisphere),Freesurfer desikan white,
27272,Mean thickness of inferiorparietal (right hemisphere),Freesurfer DKT,
26763,Mean thickness of inferiortemporal (left hemisphere),Freesurfer desikan white,
27180,Mean thickness of inferiortemporal (left hemisphere),Freesurfer DKT,
26864,Mean thickness of inferiortemporal (right hemisphere),Freesurfer desikan white,
27273,Mean thickness of inferiortemporal (right hemisphere),Freesurfer DKT,
26788,Mean thickness of insula (left hemisphere),Freesurfer desikan white,
27204,Mean thickness of insula (left hemisphere),Freesurfer DKT,
26889,Mean thickness of insula (right hemisphere),Freesurfer desikan white,
27297,Mean thickness of insula (right hemisphere),Freesurfer DKT,
26764,Mean thickness of isthmuscingulate (left hemisphere),Freesurfer desikan white,
27181,Mean thickness of isthmuscingulate (left hemisphere),Freesurfer DKT,
26865,Mean thickness of isthmuscingulate (right hemisphere),Freesurfer desikan white,
27274,Mean thickness of isthmuscingulate (right hemisphere),Freesurfer DKT,
26765,Mean thickness of lateraloccipital (left hemisphere),Freesurfer desikan white,
27182,Mean thickness of lateraloccipital (left hemisphere),Freesurfer DKT,
26866,Mean thickness of lateraloccipital (right hemisphere),Freesurfer desikan white,
27275,Mean thickness of lateraloccipital (right hemisphere),Freesurfer DKT,
26766,Mean thickness of lateralorbitofrontal (left hemisphere),Freesurfer desikan white,
27183,Mean thickness of lateralorbitofrontal (left hemisphere),Freesurfer DKT,
26867,Mean thickness of lateralorbitofrontal (right hemisphere),Freesurfer desikan white,
27276,Mean thickness of lateralorbitofrontal (right hemisphere),Freesurfer DKT,
26767,Mean thickness of lingual (left hemisphere),Freesurfer desikan white,
27184,Mean thickness of lingual (left hemisphere),Freesurfer DKT,
26868,Mean thickness of lingual (right hemisphere),Freesurfer desikan white,
27277,Mean thickness of lingual (right hemisphere),Freesurfer DKT,
26768,Mean thickness of medialorbitofrontal (left hemisphere),Freesurfer desikan white,
27185,Mean thickness of medialorbitofrontal (left hemisphere),Freesurfer DKT,
26869,Mean thickness of medialorbitofrontal (right hemisphere),Freesurfer desikan white,
27278,Mean thickness of medialorbitofrontal (right hemisphere),Freesurfer DKT,
26769,Mean thickness of middletemporal (left hemisphere),Freesurfer desikan white,
27186,Mean thickness of middletemporal (left hemisphere),Freesurfer DKT,
26870,Mean thickness of middletemporal (right hemisphere),Freesurfer desikan white,
27279,Mean thickness of middletemporal (right hemisphere),Freesurfer DKT,
26771,Mean thickness of paracentral (left hemisphere),Freesurfer desikan white,
27188,Mean thickness of paracentral (left hemisphere),Freesurfer DKT,
26872,Mean thickness of paracentral (right hemisphere),Freesurfer desikan white,
27281,Mean thickness of paracentral (right hemisphere),Freesurfer DKT,
26770,Mean thickness of parahippocampal (left hemisphere),Freesurfer desikan white,
27187,Mean thickness of parahippocampal (left hemisphere),Freesurfer DKT,
26871,Mean thickness of parahippocampal (right hemisphere),Freesurfer desikan white,
27280,Mean thickness of parahippocampal (right hemisphere),Freesurfer DKT,
26772,Mean thickness of parsopercularis (left hemisphere),Freesurfer desikan white,
27189,Mean thickness of parsopercularis (left hemisphere),Freesurfer DKT,
26873,Mean thickness of parsopercularis (right hemisphere),Freesurfer desikan white,
27282,Mean thickness of parsopercularis (right hemisphere),Freesurfer DKT,
26773,Mean thickness of parsorbitalis (left hemisphere),Freesurfer desikan white,
27190,Mean thickness of parsorbitalis (left hemisphere),Freesurfer DKT,
26874,Mean thickness of parsorbitalis (right hemisphere),Freesurfer desikan white,
27283,Mean thickness of parsorbitalis (right hemisphere),Freesurfer DKT,
26774,Mean thickness of parstriangularis (left hemisphere),Freesurfer desikan white,
27191,Mean thickness of parstriangularis (left hemisphere),Freesurfer DKT,
26875,Mean thickness of parstriangularis (right hemisphere),Freesurfer desikan white,
27284,Mean thickness of parstriangularis (right hemisphere),Freesurfer DKT,
26775,Mean thickness of pericalcarine (left hemisphere),Freesurfer desikan white,
27192,Mean thickness of pericalcarine (left hemisphere),Freesurfer DKT,
26876,Mean thickness of pericalcarine (right hemisphere),Freesurfer desikan white,
27285,Mean thickness of pericalcarine (right hemisphere),Freesurfer DKT,
27085,Mean thickness of perirhinal (left hemisphere),Freesurfer BA exvivo,
27127,Mean thickness of perirhinal (right hemisphere),Freesurfer BA exvivo,
26776,Mean thickness of postcentral (left hemisphere),Freesurfer desikan white,
27193,Mean thickness of postcentral (left hemisphere),Freesurfer DKT,
26877,Mean thickness of postcentral (right hemisphere),Freesurfer desikan white,
27286,Mean thickness of postcentral (right hemisphere),Freesurfer DKT,
26777,Mean thickness of posteriorcingulate (left hemisphere),Freesurfer desikan white,
27194,Mean thickness of posteriorcingulate (left hemisphere),Freesurfer DKT,
26878,Mean thickness of posteriorcingulate (right hemisphere),Freesurfer desikan white,
27287,Mean thickness of posteriorcingulate (right hemisphere),Freesurfer DKT,
26778,Mean thickness of precentral (left hemisphere),Freesurfer desikan white,
27195,Mean thickness of precentral (left hemisphere),Freesurfer DKT,
26879,Mean thickness of precentral (right hemisphere),Freesurfer desikan white,
27288,Mean thickness of precentral (right hemisphere),Freesurfer DKT,
26779,Mean thickness of precuneus (left hemisphere),Freesurfer desikan white,
27196,Mean thickness of precuneus (left hemisphere),Freesurfer DKT,
26880,Mean thickness of precuneus (right hemisphere),Freesurfer desikan white,
27289,Mean thickness of precuneus (right hemisphere),Freesurfer DKT,
26780,Mean thickness of rostralanteriorcingulate (left hemisphere),Freesurfer desikan white,
27197,Mean thickness of rostralanteriorcingulate (left hemisphere),Freesurfer DKT,
26881,Mean thickness of rostralanteriorcingulate (right hemisphere),Freesurfer desikan white,
27290,Mean thickness of rostralanteriorcingulate (right hemisphere),Freesurfer DKT,
26781,Mean thickness of rostralmiddlefrontal (left hemisphere),Freesurfer desikan white,
27198,Mean thickness of rostralmiddlefrontal (left hemisphere),Freesurfer DKT,
26882,Mean thickness of rostralmiddlefrontal (right hemisphere),Freesurfer desikan white,
27291,Mean thickness of rostralmiddlefrontal (right hemisphere),Freesurfer DKT,
26782,Mean thickness of superiorfrontal (left hemisphere),Freesurfer desikan white,
27199,Mean thickness of superiorfrontal (left hemisphere),Freesurfer DKT,
26883,Mean thickness of superiorfrontal (right hemisphere),Freesurfer desikan white,
27292,Mean thickness of superiorfrontal (right hemisphere),Freesurfer DKT,
26783,Mean thickness of superiorparietal (left hemisphere),Freesurfer desikan white,
27200,Mean thickness of superiorparietal (left hemisphere),Freesurfer DKT,
26884,Mean thickness of superiorparietal (right hemisphere),Freesurfer desikan white,
27293,Mean thickness of superiorparietal (right hemisphere),Freesurfer DKT,
26784,Mean thickness of superiortemporal (left hemisphere),Freesurfer desikan white,
27201,Mean thickness of superiortemporal (left hemisphere),Freesurfer DKT,
26885,Mean thickness of superiortemporal (right hemisphere),Freesurfer desikan white,
27294,Mean thickness of superiortemporal (right hemisphere),Freesurfer DKT,
26785,Mean thickness of supramarginal (left hemisphere),Freesurfer desikan white,
27202,Mean thickness of supramarginal (left hemisphere),Freesurfer DKT,
26886,Mean thickness of supramarginal (right hemisphere),Freesurfer desikan white,
27295,Mean thickness of supramarginal (right hemisphere),Freesurfer DKT,
26787,Mean thickness of transversetemporal (left hemisphere),Freesurfer desikan white,
27203,Mean thickness of transversetemporal (left hemisphere),Freesurfer DKT,
26888,Mean thickness of transversetemporal (right hemisphere),Freesurfer desikan white,
27296,Mean thickness of transversetemporal (right hemisphere),Freesurfer DKT,
24419,Measure of head motion in T1 structural image,Brain MRI,
26137,Meat substitutes - soy,Total weight by food group yesterday,
26145,Meat substitutes - vegetarian,Total weight by food group yesterday,
25052,Median BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast,Task functional brain MRI,
25044,Median BOLD effect (in group-defined mask) for faces activation,Task functional brain MRI,
25048,Median BOLD effect (in group-defined mask) for faces-shapes contrast,Task functional brain MRI,
25040,Median BOLD effect (in group-defined mask) for shapes activation,Task functional brain MRI,
25038,Median T2star in accumbens (left),Susceptibility weighted brain MRI,
25039,Median T2star in accumbens (right),Susceptibility weighted brain MRI,
25036,Median T2star in amygdala (left),Susceptibility weighted brain MRI,
25037,Median T2star in amygdala (right),Susceptibility weighted brain MRI,
25028,Median T2star in caudate (left),Susceptibility weighted brain MRI,
25029,Median T2star in caudate (right),Susceptibility weighted brain MRI,
25034,Median T2star in hippocampus (left),Susceptibility weighted brain MRI,
25035,Median T2star in hippocampus (right),Susceptibility weighted brain MRI,
25032,Median T2star in pallidum (left),Susceptibility weighted brain MRI,
25033,Median T2star in pallidum (right),Susceptibility weighted brain MRI,
